Datetime (CET+1/CEST +2),Datetime (UTC),Elia Grid Load [MW]
03/02/2022 05:30:00,03/02/2022 04:30:00,"8218,506"
03/02/2022 05:45:00,03/02/2022 04:45:00,"8295,331"
03/02/2022 06:00:00,03/02/2022 05:00:00,"8631,669"
03/02/2022 06:15:00,03/02/2022 05:15:00,"9024,225"
03/02/2022 06:30:00,03/02/2022 05:30:00,"9068,525"
03/02/2022 06:45:00,03/02/2022 05:45:00,"9296,313"
03/02/2022 07:00:00,03/02/2022 06:00:00,"9519,775"
03/02/2022 07:15:00,03/02/2022 06:15:00,"9811,129"
03/02/2022 07:30:00,03/02/2022 06:30:00,"9890,622"
03/02/2022 07:45:00,03/02/2022 06:45:00,"9982,418"
03/02/2022 08:00:00,03/02/2022 07:00:00,"9969,422"
03/02/2022 08:15:00,03/02/2022 07:15:00,"9906,366"
03/02/2022 08:30:00,03/02/2022 07:30:00,"9853,562"
03/02/2022 08:45:00,03/02/2022 07:45:00,"9919,901"
03/02/2022 09:00:00,03/02/2022 08:00:00,"10007,477"
03/02/2022 09:15:00,03/02/2022 08:15:00,"10092,828"
03/02/2022 09:30:00,03/02/2022 08:30:00,"10055,164"
03/02/2022 09:45:00,03/02/2022 08:45:00,"10185,115"
03/02/2022 10:00:00,03/02/2022 09:00:00,"10124,334"
03/02/2022 10:15:00,03/02/2022 09:15:00,"10171,247"
03/02/2022 10:30:00,03/02/2022 09:30:00,"10116,244"
03/02/2022 10:45:00,03/02/2022 09:45:00,"10121,261"
03/02/2022 11:00:00,03/02/2022 10:00:00,"10151,681"
03/02/2022 11:15:00,03/02/2022 10:15:00,"10109,570"
03/02/2022 11:30:00,03/02/2022 10:30:00,"10113,306"
03/02/2022 11:45:00,03/02/2022 10:45:00,"10103,639"
03/02/2022 12:00:00,03/02/2022 11:00:00,"10028,958"
03/02/2022 12:15:00,03/02/2022 11:15:00,"10013,981"
03/02/2022 12:30:00,03/02/2022 11:30:00,"10124,267"
03/02/2022 12:45:00,03/02/2022 11:45:00,"10121,861"
03/02/2022 13:00:00,03/02/2022 12:00:00,"10210,887"
03/02/2022 13:15:00,03/02/2022 12:15:00,"10113,408"
03/02/2022 13:30:00,03/02/2022 12:30:00,"10110,581"
03/02/2022 13:45:00,03/02/2022 12:45:00,"10071,813"
03/02/2022 14:00:00,03/02/2022 13:00:00,"10085,558"
03/02/2022 14:15:00,03/02/2022 13:15:00,"9970,166"
03/02/2022 14:30:00,03/02/2022 13:30:00,"9885,625"
03/02/2022 14:45:00,03/02/2022 13:45:00,"9878,486"
03/02/2022 15:00:00,03/02/2022 14:00:00,"10154,976"
03/02/2022 15:15:00,03/02/2022 14:15:00,"9814,961"
03/02/2022 15:30:00,03/02/2022 14:30:00,"10194,360"
03/02/2022 15:45:00,03/02/2022 14:45:00,"10185,726"
03/02/2022 16:00:00,03/02/2022 15:00:00,"10208,983"
03/02/2022 16:15:00,03/02/2022 15:15:00,"10274,397"
03/02/2022 16:30:00,03/02/2022 15:30:00,"10355,596"
03/02/2022 16:45:00,03/02/2022 15:45:00,"10355,026"
03/02/2022 17:00:00,03/02/2022 16:00:00,"10479,679"
03/02/2022 17:15:00,03/02/2022 16:15:00,"10504,576"
03/02/2022 17:30:00,03/02/2022 16:30:00,"10685,340"
03/02/2022 17:45:00,03/02/2022 16:45:00,"10978,539"
03/02/2022 18:00:00,03/02/2022 17:00:00,"10943,108"
03/02/2022 18:15:00,03/02/2022 17:15:00,"11007,253"
03/02/2022 18:30:00,03/02/2022 17:30:00,"10953,140"
03/02/2022 18:45:00,03/02/2022 17:45:00,"10809,612"
03/02/2022 19:00:00,03/02/2022 18:00:00,"10656,049"
03/02/2022 19:15:00,03/02/2022 18:15:00,"10401,688"
03/02/2022 19:30:00,03/02/2022 18:30:00,"10275,806"
03/02/2022 19:45:00,03/02/2022 18:45:00,"10159,838"
03/02/2022 20:00:00,03/02/2022 19:00:00,"10069,442"
03/02/2022 20:15:00,03/02/2022 19:15:00,"9826,543"
03/02/2022 20:30:00,03/02/2022 19:30:00,"9579,545"
03/02/2022 20:45:00,03/02/2022 19:45:00,"9485,459"
03/02/2022 21:00:00,03/02/2022 20:00:00,"9399,185"
03/02/2022 21:15:00,03/02/2022 20:15:00,"9123,918"
03/02/2022 21:30:00,03/02/2022 20:30:00,"9083,285"
03/02/2022 21:45:00,03/02/2022 20:45:00,"8923,439"
03/02/2022 22:00:00,03/02/2022 21:00:00,"9049,183"
03/02/2022 22:15:00,03/02/2022 21:15:00,"9196,755"
03/02/2022 22:30:00,03/02/2022 21:30:00,"9119,500"
03/02/2022 22:45:00,03/02/2022 21:45:00,"9016,481"
03/02/2022 23:00:00,03/02/2022 22:00:00,"9084,781"
03/02/2022 23:15:00,03/02/2022 22:15:00,"8879,548"
03/02/2022 23:30:00,03/02/2022 22:30:00,"8834,759"
03/02/2022 23:45:00,03/02/2022 22:45:00,"8627,554"
04/02/2022 00:00:00,03/02/2022 23:00:00,"8518,778"
04/02/2022 00:15:00,03/02/2022 23:15:00,"8421,027"
04/02/2022 00:30:00,03/02/2022 23:30:00,"8248,640"
04/02/2022 00:45:00,03/02/2022 23:45:00,"8100,110"
04/02/2022 01:00:00,04/02/2022 00:00:00,"8120,810"
04/02/2022 01:15:00,04/02/2022 00:15:00,"8004,887"
04/02/2022 01:30:00,04/02/2022 00:30:00,"7852,465"
04/02/2022 01:45:00,04/02/2022 00:45:00,"7819,185"
04/02/2022 02:00:00,04/02/2022 01:00:00,"7655,280"
04/02/2022 02:15:00,04/02/2022 01:15:00,"7535,014"
04/02/2022 02:30:00,04/02/2022 01:30:00,"7414,109"
04/02/2022 02:45:00,04/02/2022 01:45:00,"7460,023"
04/02/2022 03:00:00,04/02/2022 02:00:00,"7429,742"
04/02/2022 03:15:00,04/02/2022 02:15:00,"7355,609"
04/02/2022 03:30:00,04/02/2022 02:30:00,"7291,253"
04/02/2022 03:45:00,04/02/2022 02:45:00,"7192,249"
04/02/2022 04:00:00,04/02/2022 03:00:00,"7218,306"
04/02/2022 04:15:00,04/02/2022 03:15:00,"7183,527"
04/02/2022 04:30:00,04/02/2022 03:30:00,"7205,217"
04/02/2022 04:45:00,04/02/2022 03:45:00,"7265,333"
04/02/2022 05:00:00,04/02/2022 04:00:00,"7308,963"
04/02/2022 05:15:00,04/02/2022 04:15:00,"7419,753"
04/02/2022 05:30:00,04/02/2022 04:30:00,"7580,083"
04/02/2022 05:45:00,04/02/2022 04:45:00,"7673,675"
04/02/2022 06:00:00,04/02/2022 05:00:00,"8014,183"
04/02/2022 06:15:00,04/02/2022 05:15:00,"8294,404"
04/02/2022 06:30:00,04/02/2022 05:30:00,"8529,651"
04/02/2022 06:45:00,04/02/2022 05:45:00,"8797,045"
04/02/2022 07:00:00,04/02/2022 06:00:00,"8920,930"
04/02/2022 07:15:00,04/02/2022 06:15:00,"9105,448"
04/02/2022 07:30:00,04/02/2022 06:30:00,"9278,236"
04/02/2022 07:45:00,04/02/2022 06:45:00,"9371,759"
04/02/2022 08:00:00,04/02/2022 07:00:00,"9406,608"
04/02/2022 08:15:00,04/02/2022 07:15:00,"9290,124"
04/02/2022 08:30:00,04/02/2022 07:30:00,"9433,511"
04/02/2022 08:45:00,04/02/2022 07:45:00,"9374,340"
04/02/2022 09:00:00,04/02/2022 08:00:00,"9451,155"
04/02/2022 09:15:00,04/02/2022 08:15:00,"9439,293"
04/02/2022 09:30:00,04/02/2022 08:30:00,"9471,773"
04/02/2022 09:45:00,04/02/2022 08:45:00,"9379,981"
04/02/2022 10:00:00,04/02/2022 09:00:00,"9192,275"
04/02/2022 10:15:00,04/02/2022 09:15:00,"9176,888"
04/02/2022 10:30:00,04/02/2022 09:30:00,"9049,053"
04/02/2022 10:45:00,04/02/2022 09:45:00,"8778,114"
04/02/2022 11:00:00,04/02/2022 10:00:00,"8848,602"
04/02/2022 11:15:00,04/02/2022 10:15:00,"8852,733"
04/02/2022 11:30:00,04/02/2022 10:30:00,"8898,865"
04/02/2022 11:45:00,04/02/2022 10:45:00,"8757,961"
04/02/2022 12:00:00,04/02/2022 11:00:00,"8731,592"
04/02/2022 12:15:00,04/02/2022 11:15:00,"8501,860"
04/02/2022 12:30:00,04/02/2022 11:30:00,"8549,340"
04/02/2022 12:45:00,04/02/2022 11:45:00,"8554,520"
04/02/2022 13:00:00,04/02/2022 12:00:00,"8495,701"
04/02/2022 13:15:00,04/02/2022 12:15:00,"8367,968"
04/02/2022 13:30:00,04/02/2022 12:30:00,"8415,623"
04/02/2022 13:45:00,04/02/2022 12:45:00,"8453,293"
04/02/2022 14:00:00,04/02/2022 13:00:00,"8366,651"
04/02/2022 14:15:00,04/02/2022 13:15:00,"8373,885"
04/02/2022 14:30:00,04/02/2022 13:30:00,"8389,844"
04/02/2022 14:45:00,04/02/2022 13:45:00,"8460,033"
04/02/2022 15:00:00,04/02/2022 14:00:00,"8444,334"
04/02/2022 15:15:00,04/02/2022 14:15:00,"8358,258"
04/02/2022 15:30:00,04/02/2022 14:30:00,"8446,940"
04/02/2022 15:45:00,04/02/2022 14:45:00,"8531,020"
04/02/2022 16:00:00,04/02/2022 15:00:00,"8651,033"
04/02/2022 16:15:00,04/02/2022 15:15:00,"8725,037"
04/02/2022 16:30:00,04/02/2022 15:30:00,"8804,531"
04/02/2022 16:45:00,04/02/2022 15:45:00,"8981,876"
04/02/2022 17:00:00,04/02/2022 16:00:00,"9072,199"
04/02/2022 17:15:00,04/02/2022 16:15:00,"9321,906"
04/02/2022 17:30:00,04/02/2022 16:30:00,"9441,327"
04/02/2022 17:45:00,04/02/2022 16:45:00,"9790,569"
04/02/2022 18:00:00,04/02/2022 17:00:00,"10102,795"
04/02/2022 18:15:00,04/02/2022 17:15:00,"10116,633"
04/02/2022 18:30:00,04/02/2022 17:30:00,"10189,014"
04/02/2022 18:45:00,04/02/2022 17:45:00,"10064,688"
04/02/2022 19:00:00,04/02/2022 18:00:00,"10018,510"
04/02/2022 19:15:00,04/02/2022 18:15:00,"9850,283"
04/02/2022 19:30:00,04/02/2022 18:30:00,"9642,555"
04/02/2022 19:45:00,04/02/2022 18:45:00,"9522,105"
04/02/2022 20:00:00,04/02/2022 19:00:00,"9360,266"
04/02/2022 20:15:00,04/02/2022 19:15:00,"9268,796"
04/02/2022 20:30:00,04/02/2022 19:30:00,"9024,744"
04/02/2022 20:45:00,04/02/2022 19:45:00,"8917,522"
04/02/2022 21:00:00,04/02/2022 20:00:00,"8821,136"
04/02/2022 21:15:00,04/02/2022 20:15:00,"8604,054"
04/02/2022 21:30:00,04/02/2022 20:30:00,"8545,388"
04/02/2022 21:45:00,04/02/2022 20:45:00,"8507,299"
04/02/2022 22:00:00,04/02/2022 21:00:00,"8609,932"
04/02/2022 22:15:00,04/02/2022 21:15:00,"8740,076"
04/02/2022 22:30:00,04/02/2022 21:30:00,"8769,661"
04/02/2022 22:45:00,04/02/2022 21:45:00,"8602,327"
04/02/2022 23:00:00,04/02/2022 22:00:00,"8810,702"
04/02/2022 23:15:00,04/02/2022 22:15:00,"8617,047"
04/02/2022 23:30:00,04/02/2022 22:30:00,"8518,666"
04/02/2022 23:45:00,04/02/2022 22:45:00,"8319,694"
05/02/2022 00:00:00,04/02/2022 23:00:00,"8217,299"
05/02/2022 00:15:00,04/02/2022 23:15:00,"8121,939"
05/02/2022 00:30:00,04/02/2022 23:30:00,"8096,640"
05/02/2022 00:45:00,04/02/2022 23:45:00,"8049,312"
05/02/2022 01:00:00,05/02/2022 00:00:00,"7967,752"
05/02/2022 01:15:00,05/02/2022 00:15:00,"7862,341"
05/02/2022 01:30:00,05/02/2022 00:30:00,"7627,444"
05/02/2022 01:45:00,05/02/2022 00:45:00,"7504,989"
05/02/2022 02:00:00,05/02/2022 01:00:00,"7509,901"
05/02/2022 02:15:00,05/02/2022 01:15:00,"7435,953"
05/02/2022 02:30:00,05/02/2022 01:30:00,"7190,942"
05/02/2022 02:45:00,05/02/2022 01:45:00,"7235,691"
05/02/2022 03:00:00,05/02/2022 02:00:00,"7230,192"
05/02/2022 03:15:00,05/02/2022 02:15:00,"7251,795"
05/02/2022 03:30:00,05/02/2022 02:30:00,"7131,763"
05/02/2022 03:45:00,05/02/2022 02:45:00,"7190,652"
05/02/2022 04:00:00,05/02/2022 03:00:00,"7164,250"
05/02/2022 04:15:00,05/02/2022 03:15:00,"7165,791"
05/02/2022 04:30:00,05/02/2022 03:30:00,"7091,808"
05/02/2022 04:45:00,05/02/2022 03:45:00,"7089,844"
05/02/2022 05:00:00,05/02/2022 04:00:00,"7269,223"
05/02/2022 05:15:00,05/02/2022 04:15:00,"7243,067"
05/02/2022 05:30:00,05/02/2022 04:30:00,"7165,766"
05/02/2022 05:45:00,05/02/2022 04:45:00,"7215,820"
05/02/2022 06:00:00,05/02/2022 05:00:00,"7306,438"
05/02/2022 06:15:00,05/02/2022 05:15:00,"7407,468"
05/02/2022 06:30:00,05/02/2022 05:30:00,"7527,075"
05/02/2022 06:45:00,05/02/2022 05:45:00,"7591,737"
05/02/2022 07:00:00,05/02/2022 06:00:00,"7655,757"
05/02/2022 07:15:00,05/02/2022 06:15:00,"7818,641"
05/02/2022 07:30:00,05/02/2022 06:30:00,"7958,670"
05/02/2022 07:45:00,05/02/2022 06:45:00,"8003,276"
05/02/2022 08:00:00,05/02/2022 07:00:00,"8159,668"
05/02/2022 08:15:00,05/02/2022 07:15:00,"8069,323"
05/02/2022 08:30:00,05/02/2022 07:30:00,"8189,020"
05/02/2022 08:45:00,05/02/2022 07:45:00,"8180,335"
05/02/2022 09:00:00,05/02/2022 08:00:00,"8147,902"
05/02/2022 09:15:00,05/02/2022 08:15:00,"7980,031"
05/02/2022 09:30:00,05/02/2022 08:30:00,"7966,497"
05/02/2022 09:45:00,05/02/2022 08:45:00,"7833,977"
05/02/2022 10:00:00,05/02/2022 09:00:00,"7648,467"
05/02/2022 10:15:00,05/02/2022 09:15:00,"7538,936"
05/02/2022 10:30:00,05/02/2022 09:30:00,"7192,181"
05/02/2022 10:45:00,05/02/2022 09:45:00,"7090,121"
05/02/2022 11:00:00,05/02/2022 10:00:00,"6889,483"
05/02/2022 11:15:00,05/02/2022 10:15:00,"6845,422"
05/02/2022 11:30:00,05/02/2022 10:30:00,"6760,831"
05/02/2022 11:45:00,05/02/2022 10:45:00,"6699,724"
05/02/2022 12:00:00,05/02/2022 11:00:00,"6425,961"
05/02/2022 12:15:00,05/02/2022 11:15:00,"6326,889"
05/02/2022 12:30:00,05/02/2022 11:30:00,"6285,172"
05/02/2022 12:45:00,05/02/2022 11:45:00,"6215,693"
05/02/2022 13:00:00,05/02/2022 12:00:00,"6105,646"
05/02/2022 13:15:00,05/02/2022 12:15:00,"6199,280"
05/02/2022 13:30:00,05/02/2022 12:30:00,"6107,033"
05/02/2022 13:45:00,05/02/2022 12:45:00,"6072,574"
05/02/2022 14:00:00,05/02/2022 13:00:00,"6145,768"
05/02/2022 14:15:00,05/02/2022 13:15:00,"6258,165"
05/02/2022 14:30:00,05/02/2022 13:30:00,"6321,610"
05/02/2022 14:45:00,05/02/2022 13:45:00,"6359,084"
05/02/2022 15:00:00,05/02/2022 14:00:00,"6635,454"
05/02/2022 15:15:00,05/02/2022 14:15:00,"6779,566"
05/02/2022 15:30:00,05/02/2022 14:30:00,"6829,747"
05/02/2022 15:45:00,05/02/2022 14:45:00,"7018,065"
05/02/2022 16:00:00,05/02/2022 15:00:00,"7276,571"
05/02/2022 16:15:00,05/02/2022 15:15:00,"7538,924"
05/02/2022 16:30:00,05/02/2022 15:30:00,"7581,803"
05/02/2022 16:45:00,05/02/2022 15:45:00,"7611,736"
05/02/2022 17:00:00,05/02/2022 16:00:00,"7851,585"
05/02/2022 17:15:00,05/02/2022 16:15:00,"8012,767"
05/02/2022 17:30:00,05/02/2022 16:30:00,"8293,090"
05/02/2022 17:45:00,05/02/2022 16:45:00,"8443,110"
05/02/2022 18:00:00,05/02/2022 17:00:00,"8486,435"
05/02/2022 18:15:00,05/02/2022 17:15:00,"8591,541"
05/02/2022 18:30:00,05/02/2022 17:30:00,"8498,038"
05/02/2022 18:45:00,05/02/2022 17:45:00,"8425,333"
05/02/2022 19:00:00,05/02/2022 18:00:00,"8273,737"
05/02/2022 19:15:00,05/02/2022 18:15:00,"8256,717"
05/02/2022 19:30:00,05/02/2022 18:30:00,"8136,039"
05/02/2022 19:45:00,05/02/2022 18:45:00,"8022,380"
05/02/2022 20:00:00,05/02/2022 19:00:00,"7851,217"
05/02/2022 20:15:00,05/02/2022 19:15:00,"7617,141"
05/02/2022 20:30:00,05/02/2022 19:30:00,"7507,764"
05/02/2022 20:45:00,05/02/2022 19:45:00,"7423,847"
05/02/2022 21:00:00,05/02/2022 20:00:00,"7273,780"
05/02/2022 21:15:00,05/02/2022 20:15:00,"7236,665"
05/02/2022 21:30:00,05/02/2022 20:30:00,"7026,081"
05/02/2022 21:45:00,05/02/2022 20:45:00,"7002,315"
05/02/2022 22:00:00,05/02/2022 21:00:00,"7150,432"
05/02/2022 22:15:00,05/02/2022 21:15:00,"7291,636"
05/02/2022 22:30:00,05/02/2022 21:30:00,"7262,289"
05/02/2022 22:45:00,05/02/2022 21:45:00,"7154,222"
05/02/2022 23:00:00,05/02/2022 22:00:00,"7262,397"
05/02/2022 23:15:00,05/02/2022 22:15:00,"7124,089"
05/02/2022 23:30:00,05/02/2022 22:30:00,"7007,902"
05/02/2022 23:45:00,05/02/2022 22:45:00,"6847,488"
06/02/2022 00:00:00,05/02/2022 23:00:00,"6728,831"
06/02/2022 00:15:00,05/02/2022 23:15:00,"6701,741"
06/02/2022 00:30:00,05/02/2022 23:30:00,"6540,723"
06/02/2022 00:45:00,05/02/2022 23:45:00,"6444,486"
06/02/2022 01:00:00,06/02/2022 00:00:00,"6492,455"
06/02/2022 01:15:00,06/02/2022 00:15:00,"6362,318"
06/02/2022 01:30:00,06/02/2022 00:30:00,"6050,413"
06/02/2022 01:45:00,06/02/2022 00:45:00,"5936,653"
06/02/2022 02:00:00,06/02/2022 01:00:00,"5975,083"
06/02/2022 02:15:00,06/02/2022 01:15:00,"5974,655"
06/02/2022 02:30:00,06/02/2022 01:30:00,"5868,376"
06/02/2022 02:45:00,06/02/2022 01:45:00,"5747,673"
06/02/2022 03:00:00,06/02/2022 02:00:00,"5809,344"
06/02/2022 03:15:00,06/02/2022 02:15:00,"5717,173"
06/02/2022 03:30:00,06/02/2022 02:30:00,"5550,727"
06/02/2022 03:45:00,06/02/2022 02:45:00,"5522,296"
06/02/2022 04:00:00,06/02/2022 03:00:00,"5552,809"
06/02/2022 04:15:00,06/02/2022 03:15:00,"5521,537"
06/02/2022 04:30:00,06/02/2022 03:30:00,"5524,912"
06/02/2022 04:45:00,06/02/2022 03:45:00,"5566,076"
06/02/2022 05:00:00,06/02/2022 04:00:00,"5681,130"
06/02/2022 05:15:00,06/02/2022 04:15:00,"5631,281"
06/02/2022 05:30:00,06/02/2022 04:30:00,"5664,592"
06/02/2022 05:45:00,06/02/2022 04:45:00,"5600,772"
06/02/2022 06:00:00,06/02/2022 05:00:00,"5748,199"
06/02/2022 06:15:00,06/02/2022 05:15:00,"5835,243"
06/02/2022 06:30:00,06/02/2022 05:30:00,"5908,933"
06/02/2022 06:45:00,06/02/2022 05:45:00,"5855,070"
06/02/2022 07:00:00,06/02/2022 06:00:00,"5687,241"
06/02/2022 07:15:00,06/02/2022 06:15:00,"5841,854"
06/02/2022 07:30:00,06/02/2022 06:30:00,"5964,304"
06/02/2022 07:45:00,06/02/2022 06:45:00,"5982,646"
06/02/2022 08:00:00,06/02/2022 07:00:00,"6020,502"
06/02/2022 08:15:00,06/02/2022 07:15:00,"6125,241"
06/02/2022 08:30:00,06/02/2022 07:30:00,"6214,729"
06/02/2022 08:45:00,06/02/2022 07:45:00,"6223,905"
06/02/2022 09:00:00,06/02/2022 08:00:00,"6476,405"
06/02/2022 09:15:00,06/02/2022 08:15:00,"6577,239"
06/02/2022 09:30:00,06/02/2022 08:30:00,"6751,482"
06/02/2022 09:45:00,06/02/2022 08:45:00,"6797,936"
06/02/2022 10:00:00,06/02/2022 09:00:00,"6978,500"
06/02/2022 10:15:00,06/02/2022 09:15:00,"7119,057"
06/02/2022 10:30:00,06/02/2022 09:30:00,"7224,975"
06/02/2022 10:45:00,06/02/2022 09:45:00,"7332,825"
06/02/2022 11:00:00,06/02/2022 10:00:00,"7265,341"
06/02/2022 11:15:00,06/02/2022 10:15:00,"7388,126"
06/02/2022 11:30:00,06/02/2022 10:30:00,"7585,905"
06/02/2022 11:45:00,06/02/2022 10:45:00,"7640,243"
06/02/2022 12:00:00,06/02/2022 11:00:00,"7652,760"
06/02/2022 12:15:00,06/02/2022 11:15:00,"7558,696"
06/02/2022 12:30:00,06/02/2022 11:30:00,"7551,223"
06/02/2022 12:45:00,06/02/2022 11:45:00,"7437,116"
06/02/2022 13:00:00,06/02/2022 12:00:00,"7399,044"
06/02/2022 13:15:00,06/02/2022 12:15:00,"7361,881"
06/02/2022 13:30:00,06/02/2022 12:30:00,"7346,135"
06/02/2022 13:45:00,06/02/2022 12:45:00,"7258,540"
06/02/2022 14:00:00,06/02/2022 13:00:00,"7142,302"
06/02/2022 14:15:00,06/02/2022 13:15:00,"6924,211"
06/02/2022 14:30:00,06/02/2022 13:30:00,"6832,988"
06/02/2022 14:45:00,06/02/2022 13:45:00,"6730,553"
06/02/2022 15:00:00,06/02/2022 14:00:00,"6822,231"
06/02/2022 15:15:00,06/02/2022 14:15:00,"6846,586"
06/02/2022 15:30:00,06/02/2022 14:30:00,"6803,805"
06/02/2022 15:45:00,06/02/2022 14:45:00,"6805,918"
06/02/2022 16:00:00,06/02/2022 15:00:00,"6866,842"
06/02/2022 16:15:00,06/02/2022 15:15:00,"7065,749"
06/02/2022 16:30:00,06/02/2022 15:30:00,"7127,493"
06/02/2022 16:45:00,06/02/2022 15:45:00,"7261,820"
06/02/2022 17:00:00,06/02/2022 16:00:00,"7297,078"
06/02/2022 17:15:00,06/02/2022 16:15:00,"7477,556"
06/02/2022 17:30:00,06/02/2022 16:30:00,"7606,647"
06/02/2022 17:45:00,06/02/2022 16:45:00,"7865,448"
06/02/2022 18:00:00,06/02/2022 17:00:00,"7954,321"
06/02/2022 18:15:00,06/02/2022 17:15:00,"8146,244"
06/02/2022 18:30:00,06/02/2022 17:30:00,"8099,659"
06/02/2022 18:45:00,06/02/2022 17:45:00,"8108,122"
06/02/2022 19:00:00,06/02/2022 18:00:00,"8111,937"
06/02/2022 19:15:00,06/02/2022 18:15:00,"7944,435"
06/02/2022 19:30:00,06/02/2022 18:30:00,"7930,269"
06/02/2022 19:45:00,06/02/2022 18:45:00,"7818,662"
06/02/2022 20:00:00,06/02/2022 19:00:00,"7800,882"
06/02/2022 20:15:00,06/02/2022 19:15:00,"7660,776"
06/02/2022 20:30:00,06/02/2022 19:30:00,"7574,138"
06/02/2022 20:45:00,06/02/2022 19:45:00,"7500,734"
06/02/2022 21:00:00,06/02/2022 20:00:00,"7382,803"
06/02/2022 21:15:00,06/02/2022 20:15:00,"7281,871"
06/02/2022 21:30:00,06/02/2022 20:30:00,"7172,302"
06/02/2022 21:45:00,06/02/2022 20:45:00,"7066,449"
06/02/2022 22:00:00,06/02/2022 21:00:00,"7273,175"
06/02/2022 22:15:00,06/02/2022 21:15:00,"7341,442"
06/02/2022 22:30:00,06/02/2022 21:30:00,"7371,179"
06/02/2022 22:45:00,06/02/2022 21:45:00,"7206,220"
06/02/2022 23:00:00,06/02/2022 22:00:00,"7125,341"
06/02/2022 23:15:00,06/02/2022 22:15:00,"7156,194"
06/02/2022 23:30:00,06/02/2022 22:30:00,"7028,836"
06/02/2022 23:45:00,06/02/2022 22:45:00,"6844,723"
07/02/2022 00:00:00,06/02/2022 23:00:00,"6542,499"
07/02/2022 00:15:00,06/02/2022 23:15:00,"6520,623"
07/02/2022 00:30:00,06/02/2022 23:30:00,"6508,645"
07/02/2022 00:45:00,06/02/2022 23:45:00,"6495,870"
07/02/2022 01:00:00,07/02/2022 00:00:00,"6406,299"
07/02/2022 01:15:00,07/02/2022 00:15:00,"6421,650"
07/02/2022 01:30:00,07/02/2022 00:30:00,"6369,208"
07/02/2022 01:45:00,07/02/2022 00:45:00,"6241,118"
07/02/2022 02:00:00,07/02/2022 01:00:00,"6326,695"
07/02/2022 02:15:00,07/02/2022 01:15:00,"6234,432"
07/02/2022 02:30:00,07/02/2022 01:30:00,"6243,632"
07/02/2022 02:45:00,07/02/2022 01:45:00,"6197,623"
07/02/2022 03:00:00,07/02/2022 02:00:00,"6335,714"
07/02/2022 03:15:00,07/02/2022 02:15:00,"6245,061"
07/02/2022 03:30:00,07/02/2022 02:30:00,"6321,974"
07/02/2022 03:45:00,07/02/2022 02:45:00,"6382,571"
07/02/2022 04:00:00,07/02/2022 03:00:00,"6500,455"
07/02/2022 04:15:00,07/02/2022 03:15:00,"6664,410"
07/02/2022 04:30:00,07/02/2022 03:30:00,"6626,975"
07/02/2022 04:45:00,07/02/2022 03:45:00,"6758,377"
07/02/2022 05:00:00,07/02/2022 04:00:00,"7129,924"
07/02/2022 05:15:00,07/02/2022 04:15:00,"7198,096"
07/02/2022 05:30:00,07/02/2022 04:30:00,"7413,349"
07/02/2022 05:45:00,07/02/2022 04:45:00,"7503,108"
07/02/2022 06:00:00,07/02/2022 05:00:00,"8115,327"
07/02/2022 06:15:00,07/02/2022 05:15:00,"8448,217"
07/02/2022 06:30:00,07/02/2022 05:30:00,"8856,595"
07/02/2022 06:45:00,07/02/2022 05:45:00,"9053,680"
07/02/2022 07:00:00,07/02/2022 06:00:00,"9240,826"
07/02/2022 07:15:00,07/02/2022 06:15:00,"9477,440"
07/02/2022 07:30:00,07/02/2022 06:30:00,"9685,655"
07/02/2022 07:45:00,07/02/2022 06:45:00,"9773,243"
07/02/2022 08:00:00,07/02/2022 07:00:00,"9811,282"
07/02/2022 08:15:00,07/02/2022 07:15:00,"9868,993"
07/02/2022 08:30:00,07/02/2022 07:30:00,"9906,015"
07/02/2022 08:45:00,07/02/2022 07:45:00,"10139,142"
07/02/2022 09:00:00,07/02/2022 08:00:00,"10028,937"
07/02/2022 09:15:00,07/02/2022 08:15:00,"9921,615"
07/02/2022 09:30:00,07/02/2022 08:30:00,"9776,224"
07/02/2022 09:45:00,07/02/2022 08:45:00,"9540,639"
07/02/2022 10:00:00,07/02/2022 09:00:00,"9336,679"
07/02/2022 10:15:00,07/02/2022 09:15:00,"8951,796"
07/02/2022 10:30:00,07/02/2022 09:30:00,"8919,382"
07/02/2022 10:45:00,07/02/2022 09:45:00,"8535,170"
07/02/2022 11:00:00,07/02/2022 10:00:00,"8353,874"
07/02/2022 11:15:00,07/02/2022 10:15:00,"8192,544"
07/02/2022 11:30:00,07/02/2022 10:30:00,"8044,364"
07/02/2022 11:45:00,07/02/2022 10:45:00,"7850,561"
07/02/2022 12:00:00,07/02/2022 11:00:00,"7704,940"
07/02/2022 12:15:00,07/02/2022 11:15:00,"7471,355"
07/02/2022 12:30:00,07/02/2022 11:30:00,"7399,213"
07/02/2022 12:45:00,07/02/2022 11:45:00,"7399,634"
07/02/2022 13:00:00,07/02/2022 12:00:00,"7435,100"
07/02/2022 13:15:00,07/02/2022 12:15:00,"7179,406"
07/02/2022 13:30:00,07/02/2022 12:30:00,"7187,283"
07/02/2022 13:45:00,07/02/2022 12:45:00,"7141,057"
07/02/2022 14:00:00,07/02/2022 13:00:00,"7113,544"
07/02/2022 14:15:00,07/02/2022 13:15:00,"7182,548"
07/02/2022 14:30:00,07/02/2022 13:30:00,"7326,107"
07/02/2022 14:45:00,07/02/2022 13:45:00,"7492,982"
07/02/2022 15:00:00,07/02/2022 14:00:00,"7605,008"
